1.2885 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
3131.8569 	EXP 	text: height = 0.04
3131.8569 	EXP 	text: height = 0.04
3131.8569 	EXP 	text: text = '陈杰离开家去见朋友。警报一直在响，房屋'
3131.8569 	EXP 	text: autoDraw = True
3132.0789 	DATA 	Mouse:  Left button up, pos=(1567,602)
3134.8508 	EXP 	text: autoDraw = False
3134.8508 	EXP 	text: autoDraw = False
3134.8508 	EXP 	predictp_3: image = 'materials/happyending/29.PNG'
3134.8508 	EXP 	predictp_3: autoDraw = True
3137.1599 	EXP 	predictp_3: autoDraw = False
3137.1599 	EXP 	predictp_3: autoDraw = False
3137.1599 	EXP 	slider: markerPos = None
3137.1599 	EXP 	slider: markerPos = 4
3137.1599 	EXP 	text_3: height = 0.05
3137.1599 	EXP 	text_3: height = 0.05
3137.1599 	EXP 	text_3: height = 0.05
3137.1599 	EXP 	text_3: text = '陈杰离开家去见朋友这种行为：'
3137.1599 	EXP 	slider: autoDraw = True
3137.1599 	EXP 	text_2: autoDraw = True
3137.1599 	EXP 	text_3: autoDraw = True
3137.1599 	EXP 	text_4: autoDraw = True
3138.7292 	DATA 	Mouse: Left button down, pos=(1142,444)
3138.7377 	EXP 	slider: markerPos = 3.28125
3138.7468 	EXP 	slider: markerPos = 3.28125
3138.7559 	EXP 	slider: markerPos = 3.28125
3138.7651 	EXP 	slider: markerPos = 3.28125
3138.7746 	EXP 	slider: markerPos = 3.28125
3138.7839 	EXP 	slider: markerPos = 3.28125
3138.7966 	EXP 	slider: markerPos = 3.28125
3138.8073 	EXP 	slider: markerPos = 3.28125
3138.8176 	EXP 	slider: markerPos = 3.28125
3138.8267 	EXP 	slider: markerPos = 3.28125
3138.8358 	EXP 	slider: markerPos = 3.28125
3138.8451 	EXP 	slider: markerPos = 3.28125
3138.8540 	EXP 	slider: markerPos = 3.28125
3138.8631 	EXP 	slider: markerPos = 3.28125
3138.8721 	EXP 	slider: markerPos = 3.28125
3138.8813 	EXP 	slider: markerPos = 3.28125
3138.8902 	EXP 	slider: markerPos = 3.28125
3138.8993 	EXP 	slider: markerPos = 3.28125
3138.9085 	EXP 	slider: markerPos = 3.28125
3138.9183 	EXP 	slider: markerPos = 3.28125
3138.9282 	EXP 	slider: markerPos = 3.28125
3138.9398 	EXP 	slider: markerPos = 3.28125
3138.9507 	EXP 	slider: markerPos = 3.28125
3138.9600 	EXP 	slider: markerPos = 3.28125
3138.9611 	DATA 	Mouse:  Left button up, pos=(1142,444)
3138.9700 	EXP 	slider: markerPos = 3.28125
3138.9792 	EXP 	slider: autoDraw = False
3138.9792 	EXP 	text_2: autoDraw = False
3138.9792 	EXP 	text_3: autoDraw = False
3138.9792 	EXP 	text_4: autoDraw = False
3138.9792 	EXP 	text_6: autoDraw = True
3143.9685 	EXP 	New trial (rep=0, index=118): {'name': '孙丽', 'behave': '孙丽没有提醒老人。老人走过去，', 'evaluation': '孙丽没有提醒老人这种行为：', 'number': 46, 'cond': 'badPsadE', 'situation': 'materials/situations/46.PNG', 'reason': 'materials/sadreason/46.PNG', 'propose': 'materials/badpropose/46.PNG', 'ending': 'materials/sadending/46.PNG'}
3143.9888 	EXP 	text_6: autoDraw = False
3143.9888 	EXP 	text_6: autoDraw = False
3143.9888 	EXP 	text_5: autoDraw = True
3143.9888 	EXP 	text_5: autoDraw = False
3143.9888 	EXP 	text_5: autoDraw = False
3143.9888 	EXP 	image_3: autoDraw = True
3143.9888 	EXP 	image_3: autoDraw = False
3143.9888 	EXP 	image_3: autoDraw = False
3143.9888 	EXP 	back: image = 'materials/situations/46.PNG'
3143.9888 	EXP 	back: autoDraw = True
3145.8225 	DATA 	Mouse: Left button down, pos=(1443,635)
3145.8403 	EXP 	back: autoDraw = False
3145.8403 	EXP 	predictp: image = 'materials/sadreason/46.PNG'
3145.8403 	EXP 	predictp: autoDraw = True
3146.0633 	DATA 	Mouse:  Left button up, pos=(1443,635)
3147.4509 	DATA 	Mouse: Left button down, pos=(1443,635)
3147.4675 	EXP 	predictp: autoDraw = False
3147.4675 	EXP 	predictp_2: image = 'materials/badpropose/46.PNG'
3147.4675 	EXP 	predictp_2: autoDraw = True
3147.6331 	DATA 	Mouse:  Left button up, pos=(1443,635)
3149.4158 	DATA 	Mouse: Left button down, pos=(1455,635)
3149.4318 	EXP 	predictp_2: autoDraw = False
3149.4318 	EXP 	text: height = 0.04
3149.4318 	EXP 	text: height = 0.04
3149.4318 	EXP 	text: height = 0.04
3149.4318 	EXP 	text: text = '孙丽没有提醒老人。老人走过去，'
3149.4318 	EXP 	text: autoDraw = True
3149.6043 	DATA 	Mouse:  Left button up, pos=(1455,635)
3152.4377 	EXP 	text: autoDraw = False
3152.4377 	EXP 	predictp_3: image = 'materials/sadending/46.PNG'
3152.4377 	EXP 	predictp_3: autoDraw = True
3154.7326 	EXP 	predictp_3: autoDraw = False
3154.7326 	EXP 	slider: markerPos = None
3154.7326 	EXP 	slider: markerPos = 4
3154.7326 	EXP 	text_3: height = 0.05
3154.7326 	EXP 	text_3: height = 0.05
3154.7326 	EXP 	text_3: height = 0.05
3154.7326 	EXP 	text_3: text = '孙丽没有提醒老人这种行为：'
3154.7326 	EXP 	slider: autoDraw = True
3154.7326 	EXP 	text_2: autoDraw = True
3154.7326 	EXP 	text_3: autoDraw = True
3154.7326 	EXP 	text_4: autoDraw = True
3156.3506 	DATA 	Mouse: Left button down, pos=(1109,463)
3156.3635 	EXP 	slider: markerPos = 3.109375
3156.3750 	EXP 	slider: markerPos = 3.109375
3156.3850 	EXP 	slider: markerPos = 3.109375
3156.3951 	EXP 	slider: markerPos = 3.109375
3156.4083 	EXP 	slider: markerPos = 3.109375
3156.4192 	EXP 	slider: markerPos = 3.109375
3156.4298 	EXP 	slider: markerPos = 3.109375
3156.4426 	EXP 	slider: markerPos = 3.109375
3156.4538 	EXP 	slider: markerPos = 3.109375
3156.4640 	EXP 	slider: markerPos = 3.109375
3156.4740 	EXP 	slider: markerPos = 3.109375
3156.4839 	EXP 	slider: markerPos = 3.109375
3156.4973 	EXP 	slider: markerPos = 3.109375
3156.5082 	EXP 	slider: markerPos = 3.109375
3156.5184 	EXP 	slider: markerPos = 3.109375
3156.5283 	EXP 	slider: markerPos = 3.109375
3156.5415 	EXP 	slider: markerPos = 3.109375
3156.5517 	EXP 	slider: markerPos = 3.109375
3156.5621 	EXP 	slider: markerPos = 3.109375
3156.5754 	EXP 	slider: markerPos = 3.109375
3156.5874 	EXP 	slider: markerPos = 3.109375
3156.5978 	EXP 	slider: markerPos = 3.109375
3156.6079 	EXP 	slider: markerPos = 3.109375
3156.6182 	EXP 	slider: markerPos = 3.109375
3156.6319 	EXP 	slider: markerPos = 3.109375
3156.6421 	EXP 	slider: markerPos = 3.109375
3156.6433 	DATA 	Mouse:  Left button up, pos=(1109,463)
3156.6536 	EXP 	slider: markerPos = 3.109375
3156.6598 	EXP 	slider: autoDraw = False
3156.6598 	EXP 	text_2: autoDraw = False
3156.6598 	EXP 	text_3: autoDraw = False
3156.6598 	EXP 	text_4: autoDraw = False
3156.6598 	EXP 	text_6: autoDraw = True
3161.6514 	EXP 	New trial (rep=0, index=119): {'name': '丁怡', 'behave': '丁怡让邻居下海游泳。邻居', 'evaluation': '丁怡让邻居去海里游泳这种行为是：', 'number': 3, 'cond': 'goodPhappyE', 'situation': 'materials/situations/3.PNG', 'reason': 'materials/happyreason/3.PNG', 'propose': 'materials/goodpropose/3.PNG', 'ending': 'materials/happyending/3.PNG'}
3161.6685 	EXP 	text_6: autoDraw = False
3161.6685 	EXP 	text_6: autoDraw = False
3161.6685 	EXP 	text_5: autoDraw = True
3161.6685 	EXP 	text_5: autoDraw = False
3161.6685 	EXP 	text_5: autoDraw = False
3161.6685 	EXP 	image_3: autoDraw = True
3161.6685 	EXP 	image_3: autoDraw = False
3161.6685 	EXP 	image_3: autoDraw = False
3161.6685 	EXP 	back: image = 'materials/situations/3.PNG'
3161.6685 	EXP 	back: autoDraw = True
3163.7490 	DATA 	Mouse: Left button down, pos=(1097,463)
3163.7671 	EXP 	back: autoDraw = False
3163.7671 	EXP 	predictp: image = 'materials/happyreason/3.PNG'
3163.7671 	EXP 	predictp: autoDraw = True
3163.9480 	DATA 	Mouse:  Left button up, pos=(1097,463)
3165.4393 	DATA 	Mouse: Left button down, pos=(1097,463)
3165.4506 	EXP 	predictp: autoDraw = False
3165.4506 	EXP 	predictp_2: image = 'materials/goodpropose/3.PNG'
3165.4506 	EXP 	predictp_2: autoDraw = True
3165.6505 	DATA 	Mouse:  Left button up, pos=(1097,463)
3166.4395 	DATA 	Mouse: Left button down, pos=(1097,463)
3166.4477 	EXP 	predictp_2: autoDraw = False
3166.4477 	EXP 	text: height = 0.04
3166.4477 	EXP 	text: height = 0.04
3166.4477 	EXP 	text: height = 0.04
3166.4477 	EXP 	text: text = '丁怡让邻居下海游泳。邻居'
3166.4477 	EXP 	text: autoDraw = True
3166.6511 	DATA 	Mouse:  Left button up, pos=(1097,463)
3169.4516 	EXP 	text: autoDraw = False
3169.4516 	EXP 	text: autoDraw = False
3169.4516 	EXP 	predictp_3: image = 'materials/happyending/3.PNG'
3169.4516 	EXP 	predictp_3: autoDraw = True
3171.7487 	EXP 	predictp_3: autoDraw = False
3171.7487 	EXP 	predictp_3: autoDraw = False
3171.7487 	EXP 	slider: markerPos = None
3171.7487 	EXP 	slider: markerPos = 4
3171.7487 	EXP 	text_3: height = 0.05
3171.7487 	EXP 	text_3: height = 0.05
3171.7487 	EXP 	text_3: height = 0.05
3171.7487 	EXP 	text_3: text = '丁怡让邻居去海里游泳这种行为是：'
3171.7487 	EXP 	slider: autoDraw = True
3171.7487 	EXP 	text_2: autoDraw = True
3171.7487 	EXP 	text_3: autoDraw = True
3171.7487 	EXP 	text_4: autoDraw = True
3174.1081 	DATA 	Mouse: Left button down, pos=(1272,422)
3174.1171 	EXP 	slider: markerPos = 3.9583333333333335
3174.1275 	EXP 	slider: markerPos = 3.9583333333333335
3174.1373 	EXP 	slider: markerPos = 3.9583333333333335
3174.1461 	EXP 	slider: markerPos = 3.9583333333333335
3174.1554 	EXP 	slider: markerPos = 3.9583333333333335
3174.1652 	EXP 	slider: markerPos = 3.9583333333333335
3174.1744 	EXP 	slider: markerPos = 3.9583333333333335
3174.1838 	EXP 	slider: markerPos = 3.9583333333333335
3174.1942 	EXP 	slider: markerPos = 3.9583333333333335
3174.2040 	EXP 	slider: markerPos = 3.9583333333333335
3174.2132 	EXP 	slider: markerPos = 3.9583333333333335
3174.2222 	EXP 	slider: markerPos = 3.9583333333333335
3174.2322 	EXP 	slider: markerPos = 3.9583333333333335
3174.2414 	EXP 	slider: markerPos = 3.9583333333333335
3174.2507 	EXP 	slider: markerPos = 3.9583333333333335
3174.2617 	EXP 	slider: markerPos = 3.9583333333333335
3174.2714 	EXP 	slider: markerPos = 3.9583333333333335
3174.2829 	EXP 	slider: markerPos = 3.9583333333333335
3174.2954 	EXP 	slider: markerPos = 3.9583333333333335
3174.2966 	DATA 	Mouse:  Left button up, pos=(1272,422)
3174.3077 	EXP 	slider: markerPos = 3.9583333333333335
3174.3176 	EXP 	slider: autoDraw = False
3174.3176 	EXP 	text_2: autoDraw = False
3174.3176 	EXP 	text_3: autoDraw = False
3174.3176 	EXP 	text_4: autoDraw = False
3174.3176 	EXP 	text_6: autoDraw = True
3179.3125 	EXP 	New trial (rep=0, index=120): {'name': '蒋文', 'behave': '蒋文没有管他妹妹。他的妹妹自己开车', 'evaluation': '蒋文没有管他妹妹这种行为：', 'number': 32, 'cond': 'badPhappyE', 'situation': 'materials/situations/32.PNG', 'reason': 'materials/happyreason/32.PNG', 'propose': 'materials/badpropose/32.PNG', 'ending': 'materials/happyending/32.PNG'}
3179.3271 	EXP 	text_6: autoDraw = False
3179.3271 	EXP 	text_6: autoDraw = False
3179.3271 	EXP 	text_5: autoDraw = True
3179.3271 	EXP 	text_5: autoDraw = False
3179.3271 	EXP 	text_5: autoDraw = False
3179.3271 	EXP 	image_3: autoDraw = True
3179.3271 	EXP 	image_3: autoDraw = False
3179.3271 	EXP 	image_3: autoDraw = False
3179.3271 	EXP 	back: image = 'materials/situations/32.PNG'
3179.3271 	EXP 	back: autoDraw = True
3182.2518 	DATA 	Mouse: Left button down, pos=(1412,538)
3182.2692 	EXP 	back: autoDraw = False
3182.2692 	EXP 	predictp: image = 'materials/happyreason/32.PNG'
3182.2692 	EXP 	predictp: autoDraw = True
3182.4406 	DATA 	Mouse:  Left button up, pos=(1412,538)
3184.1481 	DATA 	Mouse: Left button down, pos=(1412,538)
3184.1666 	EXP 	predictp: autoDraw = False
3184.1666 	EXP 	predictp_2: image = 'materials/badpropose/32.PNG'
3184.1666 	EXP 	predictp_2: autoDraw = True
3184.4429 	DATA 	Mouse:  Left button up, pos=(1412,538)
3186.3909 	DATA 	Mouse: Left button down, pos=(1412,538)
3186.3997 	EXP 	predictp_2: autoDraw = False
3186.3997 	EXP 	text: height = 0.04
3186.3997 	EXP 	text: height = 0.04
3186.3997 	EXP 	text: height = 0.04
3186.3997 	EXP 	text: text = '蒋文没有管他妹妹。他的妹妹自己开车'
3186.3997 	EXP 	text: autoDraw = True
3186.6223 	DATA 	Mouse:  Left button up, pos=(1412,538)
3189.4003 	EXP 	text: autoDraw = False
3189.4003 	EXP 	text: autoDraw = False
3189.4003 	EXP 	predictp_3: image = 'materials/happyending/32.PNG'
3189.4003 	EXP 	predictp_3: autoDraw = True
3191.7020 	EXP 	predictp_3: autoDraw = False
3191.7020 	EXP 	predictp_3: autoDraw = False
3191.7020 	EXP 	slider: markerPos = None
3191.7020 	EXP 	slider: markerPos = 4
3191.7020 	EXP 	text_3: height = 0.05
3191.7020 	EXP 	text_3: height = 0.05
3191.7020 	EXP 	text_3: height = 0.05
3191.7020 	EXP 	text_3: text = '蒋文没有管他妹妹这种行为：'
3191.7020 	EXP 	slider: autoDraw = True
3191.7020 	EXP 	text_2: autoDraw = True
3191.7020 	EXP 	text_3: autoDraw = True
3191.7020 	EXP 	text_4: autoDraw = True
3193.2586 	DATA 	Mouse: Left button down, pos=(1050,424)
3193.2691 	EXP 	slider: markerPos = 2.802083333333333
3193.2803 	EXP 	slider: markerPos = 2.739583333333333
3193.2902 	EXP 	slider: markerPos = 2.677083333333333
3193.3015 	EXP 	slider: markerPos = 2.614583333333333
3193.3138 	EXP 	slider: markerPos = 2.614583333333333
3193.3252 	EXP 	slider: markerPos = 2.614583333333333
3193.3351 	EXP 	slider: markerPos = 2.614583333333333
3193.3448 	EXP 	slider: markerPos = 2.614583333333333
3193.3586 	EXP 	slider: markerPos = 2.614583333333333
3193.3692 	EXP 	slider: markerPos = 2.614583333333333
3193.3803 	EXP 	slider: markerPos = 2.614583333333333
3193.3958 	EXP 	slider: markerPos = 2.5520833333333335
3193.4067 	EXP 	slider: markerPos = 2.5520833333333335
3193.4167 	EXP 	slider: markerPos = 2.5520833333333335
3193.4296 	EXP 	slider: markerPos = 2.5520833333333335
3193.4411 	EXP 	slider: markerPos = 2.5520833333333335
3193.4516 	EXP 	slider: markerPos = 2.5520833333333335
3193.4618 	EXP 	slider: markerPos = 2.5520833333333335
3193.4715 	EXP 	slider: markerPos = 2.5520833333333335
3193.4822 	EXP 	slider: markerPos = 2.5520833333333335
3193.4926 	EXP 	slider: markerPos = 2.5520833333333335
3193.5029 	EXP 	slider: markerPos = 2.5520833333333335
3193.5148 	EXP 	slider: markerPos = 2.5520833333333335
3193.5280 	EXP 	slider: markerPos = 2.479166666666667
3193.5389 	EXP 	slider: markerPos = 2.479166666666667
3193.5488 	EXP 	slider: markerPos = 2.479166666666667
3193.5583 	EXP 	slider: markerPos = 2.479166666666667
3193.5601 	DATA 	Mouse:  Left button up, pos=(988,461)
3193.5693 	EXP 	slider: markerPos = 2.479166666666667
3193.5845 	EXP 	slider: autoDraw = False
3193.5845 	EXP 	text_2: autoDraw = False
3193.5845 	EXP 	text_3: autoDraw = False
3193.5845 	EXP 	text_4: autoDraw = False
3193.5845 	EXP 	text_6: autoDraw = True
3199.5733 	EXP 	New trial (rep=0, index=121): {'name': '徐娜', 'behave': '徐娜叫她的朋友到冰屋里玩。她的朋友', 'evaluation': '徐娜叫朋友到冰屋里玩这种行为是：', 'number': 19, 'cond': 'goodPhappyE', 'situation': 'materials/situations/19.PNG', 'reason': 'materials/happyreason/19.PNG', 'propose': 'materials/goodpropose/19.PNG', 'ending': 'materials/happyending/19.PNG'}
3199.5911 	EXP 	text_6: autoDraw = False
3199.5911 	EXP 	text_6: autoDraw = False
3199.5911 	EXP 	text_5: autoDraw = True
3199.5911 	EXP 	text_5: autoDraw = False
3199.5911 	EXP 	text_5: autoDraw = False
3199.5911 	EXP 	image_3: autoDraw = True
3199.5911 	EXP 	image_3: autoDraw = False
3199.5911 	EXP 	image_3: autoDraw = False
3199.5911 	EXP 	back: image = 'materials/situations/19.PNG'
3199.5911 	EXP 	back: autoDraw = True
3201.7467 	DATA 	Mouse: Left button down, pos=(1256,626)
3201.7634 	EXP 	back: autoDraw = False
3201.7634 	EXP 	predictp: image = 'materials/happyreason/19.PNG'
3201.7634 	EXP 	predictp: autoDraw = True
3201.9256 	DATA 	Mouse:  Left button up, pos=(1256,626)
3203.4807 	DATA 	Mouse: Left button down, pos=(1256,626)
3203.4993 	EXP 	predictp: autoDraw = False
3203.4993 	EXP 	predictp_2: image = 'materials/goodpropose/19.PNG'
3203.4993 	EXP 	predictp_2: autoDraw = True
3203.6579 	DATA 	Mouse:  Left button up, pos=(1256,626)
3205.7901 	EXP 	predictp_2: autoDraw = False
3205.7901 	EXP 	text: height = 0.04
3205.7901 	EXP 	text: height = 0.04
3205.7901 	EXP 	text: height = 0.04
3205.7901 	EXP 	text: text = '徐娜叫她的朋友到冰屋里玩。她的朋友'
3205.7901 	EXP 	text: autoDraw = True
3208.7943 	EXP 	text: autoDraw = False
3208.7943 	EXP 	text: autoDraw = False
3208.7943 	EXP 	predictp_3: image = 'materials/happyending/19.PNG'
3208.7943 	EXP 	predictp_3: autoDraw = True
3211.0892 	EXP 	predictp_3: autoDraw = False
3211.0892 	EXP 	predictp_3: autoDraw = False
3211.0892 	EXP 	slider: markerPos = None
3211.0892 	EXP 	slider: markerPos = 4
3211.0892 	EXP 	text_3: height = 0.05
3211.0892 	EXP 	text_3: height = 0.05
3211.0892 	EXP 	text_3: height = 0.05
3211.0892 	EXP 	text_3: text = '徐娜叫朋友到冰屋里玩这种行为是：'
3211.0892 	EXP 	slider: autoDraw = True
3211.0892 	EXP 	text_2: autoDraw = True
3211.0892 	EXP 	text_3: autoDraw = True
3211.0892 	EXP 	text_4: autoDraw = True
3212.4892 	DATA 	Mouse: Left button down, pos=(1594,467)
3212.4967 	EXP 	slider: markerPos = 5.635416666666666
3212.5051 	EXP 	slider: markerPos = 5.635416666666666
3212.5129 	EXP 	slider: markerPos = 5.635416666666666
3212.5210 	EXP 	slider: markerPos = 5.635416666666666
3212.5311 	EXP 	slider: markerPos = 5.635416666666666
3212.5396 	EXP 	slider: markerPos = 5.635416666666666
3212.5479 	EXP 	slider: markerPos = 5.635416666666666
3212.5553 	EXP 	slider: markerPos = 5.635416666666666
3212.5628 	EXP 	slider: markerPos = 5.635416666666666
3212.5714 	EXP 	slider: markerPos = 5.635416666666666
3212.5792 	EXP 	slider: markerPos = 5.635416666666666
3212.5869 	EXP 	slider: markerPos = 5.635416666666666
3212.5940 	EXP 	slider: markerPos = 5.635416666666666
3212.6018 	EXP 	slider: markerPos = 5.635416666666666
3212.6094 	EXP 	slider: markerPos = 5.635416666666666
3212.6174 	EXP 	slider: markerPos = 5.635416666666666
3212.6248 	EXP 	slider: markerPos = 5.635416666666666
3212.6381 	EXP 	slider: markerPos = 5.635416666666666
3212.6556 	EXP 	slider: markerPos = 5.635416666666666
3212.6684 	EXP 	slider: markerPos = 5.635416666666666
3212.6761 	EXP 	slider: markerPos = 5.635416666666666
3212.6842 	EXP 	slider: markerPos = 5.635416666666666
3212.6918 	EXP 	slider: markerPos = 5.635416666666666
3212.6999 	EXP 	slider: markerPos = 5.635416666666666
3212.7070 	EXP 	slider: markerPos = 5.635416666666666
3212.7145 	EXP 	slider: markerPos = 5.635416666666666
3212.7226 	EXP 	slider: markerPos = 5.635416666666666
3212.7301 	EXP 	slider: markerPos = 5.635416666666666
3212.7375 	EXP 	slider: markerPos = 5.635416666666666
3212.7447 	EXP 	slider: markerPos = 5.635416666666666
3212.7530 	EXP 	slider: markerPos = 5.635416666666666
3212.7606 	EXP 	slider: markerPos = 5.635416666666666
3212.7619 	DATA 	Mouse:  Left button up, pos=(1594,467)
3212.7689 	EXP 	slider: markerPos = 5.635416666666666
3212.7807 	EXP 	slider: autoDraw = False
3212.7807 	EXP 	text_2: autoDraw = False
3212.7807 	EXP 	text_3: autoDraw = False
3212.7807 	EXP 	text_4: autoDraw = False
3212.7807 	EXP 	text_6: autoDraw = True
3218.7667 	EXP 	New trial (rep=0, index=122): {'name': '苏珍', 'behave': '苏珍把学生分到非过敏体质班。这个学生', 'evaluation': '苏珍把学生分到非过敏体质班这种行为：', 'number': 28, 'cond': 'goodPsadE', 'situation': 'materials/situations/28.PNG', 'reason': 'materials/sadreason/28.PNG', 'propose': 'materials/goodpropose/28.PNG', 'ending': 'materials/sadending/28.PNG'}
3218.7827 	EXP 	text_6: autoDraw = False
3218.7827 	EXP 	text_6: autoDraw = False
3218.7827 	EXP 	text_5: autoDraw = True
3218.7827 	EXP 	text_5: autoDraw = False
3218.7827 	EXP 	text_5: autoDraw = False
3218.7827 	EXP 	image_3: autoDraw = True
3218.7827 	EXP 	image_3: autoDraw = False
3218.7827 	EXP 	image_3: autoDraw = False
3218.7827 	EXP 	back: image = 'materials/situations/28.PNG'
3218.7827 	EXP 	back: autoDraw = True
3221.3345 	DATA 	Mouse: Left button down, pos=(1621,661)
3221.3475 	EXP 	back: autoDraw = False
3221.3475 	EXP 	predictp: image = 'materials/sadreason/28.PNG'
3221.3475 	EXP 	predictp: autoDraw = True
3221.5824 	DATA 	Mouse:  Left button up, pos=(1621,661)
3223.9476 	DATA 	Mouse: Left button down, pos=(1621,661)
3223.9662 	EXP 	predictp: autoDraw = False
3223.9662 	EXP 	predictp_2: image = 'materials/goodpropose/28.PNG'
3223.9662 	EXP 	predictp_2: autoDraw = True
3224.1841 	DATA 	Mouse:  Left button up, pos=(1610,661)
3226.2613 	EXP 	predictp_2: autoDraw = False
3226.2613 	EXP 	text: height = 0.04
