1.2957 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
3916.9326 	EXP 	text: height = 0.04
3916.9326 	EXP 	text: text = '陈钢同意飞机起飞。飞机'
3916.9326 	EXP 	text: autoDraw = True
3916.9500 	DATA 	Mouse: Left button down, pos=(1236,733)
3917.2115 	DATA 	Mouse:  Left button up, pos=(1236,733)
3919.0790 	DATA 	Mouse: Left button down, pos=(1236,733)
3919.3805 	DATA 	Mouse:  Left button up, pos=(1236,733)
3919.9340 	EXP 	text: autoDraw = False
3919.9340 	EXP 	text: autoDraw = False
3919.9340 	EXP 	predictp_3: image = 'materials/sadending/16.PNG'
3919.9340 	EXP 	predictp_3: autoDraw = True
3920.8467 	DATA 	Mouse: Left button down, pos=(447,596)
3921.1678 	DATA 	Mouse:  Left button up, pos=(447,596)
3922.2295 	EXP 	predictp_3: autoDraw = False
3922.2295 	EXP 	predictp_3: autoDraw = False
3922.2295 	EXP 	slider: markerPos = None
3922.2295 	EXP 	slider: markerPos = 4
3922.2295 	EXP 	text_3: height = 0.05
3922.2295 	EXP 	text_3: height = 0.05
3922.2295 	EXP 	text_3: height = 0.05
3922.2295 	EXP 	text_3: text = '陈钢没有再要求清理跑道这种行为是：'
3922.2295 	EXP 	slider: autoDraw = True
3922.2295 	EXP 	text_2: autoDraw = True
3922.2295 	EXP 	text_3: autoDraw = True
3922.2295 	EXP 	text_4: autoDraw = True
3924.0351 	DATA 	Mouse: Left button down, pos=(783,410)
3924.0458 	EXP 	slider: markerPos = 1.4114583333333335
3924.0559 	EXP 	slider: markerPos = 1.4114583333333335
3924.0674 	EXP 	slider: markerPos = 1.4114583333333335
3924.0765 	EXP 	slider: markerPos = 1.4114583333333335
3924.0865 	EXP 	slider: markerPos = 1.4114583333333335
3924.0980 	EXP 	slider: markerPos = 1.4114583333333335
3924.1104 	EXP 	slider: markerPos = 1.4114583333333335
3924.1209 	EXP 	slider: markerPos = 1.4114583333333335
3924.1302 	EXP 	slider: markerPos = 1.4114583333333335
3924.1400 	EXP 	slider: markerPos = 1.4114583333333335
3924.1507 	EXP 	slider: markerPos = 1.4114583333333335
3924.1625 	EXP 	slider: markerPos = 1.4114583333333335
3924.1715 	EXP 	slider: markerPos = 1.4114583333333335
3924.1808 	EXP 	slider: markerPos = 1.4114583333333335
3924.1924 	EXP 	slider: markerPos = 1.4114583333333335
3924.2034 	EXP 	slider: markerPos = 1.4114583333333335
3924.2144 	EXP 	slider: markerPos = 1.4114583333333335
3924.2242 	EXP 	slider: markerPos = 1.4114583333333335
3924.2344 	EXP 	slider: markerPos = 1.4114583333333335
3924.2459 	EXP 	slider: markerPos = 1.4114583333333335
3924.2549 	EXP 	slider: markerPos = 1.4114583333333335
3924.2639 	EXP 	slider: markerPos = 1.4114583333333335
3924.2735 	EXP 	slider: markerPos = 1.4114583333333335
3924.2829 	EXP 	slider: markerPos = 1.4114583333333335
3924.2917 	EXP 	slider: markerPos = 1.4114583333333335
3924.3027 	EXP 	slider: markerPos = 1.4114583333333335
3924.3135 	EXP 	slider: markerPos = 1.4114583333333335
3924.3250 	EXP 	slider: markerPos = 1.4114583333333335
3924.3343 	EXP 	slider: markerPos = 1.4114583333333335
3924.3364 	DATA 	Mouse:  Left button up, pos=(783,410)
3924.3451 	EXP 	slider: markerPos = 1.4114583333333335
3924.3609 	EXP 	slider: autoDraw = False
3924.3609 	EXP 	text_2: autoDraw = False
3924.3609 	EXP 	text_3: autoDraw = False
3924.3609 	EXP 	text_4: autoDraw = False
3924.3609 	EXP 	text_6: autoDraw = True
3929.3513 	EXP 	New trial (rep=0, index=108): {'name': '左艳', 'behave': '左艳让孩子坐上缆车。孩子', 'evaluation': '左艳让孩子坐上缆车这种行为是：', 'number': 23, 'cond': 'badPhappyE', 'situation': 'materials/situations/23.PNG', 'reason': 'materials/happyreason/23.PNG', 'propose': 'materials/badpropose/23.PNG', 'ending': 'materials/happyending/23.PNG'}
3929.3668 	EXP 	text_6: autoDraw = False
3929.3668 	EXP 	text_6: autoDraw = False
3929.3668 	EXP 	text_5: autoDraw = True
3929.3668 	EXP 	text_5: autoDraw = False
3929.3668 	EXP 	text_5: autoDraw = False
3929.3668 	EXP 	image_3: autoDraw = True
3929.3668 	EXP 	image_3: autoDraw = False
3929.3668 	EXP 	image_3: autoDraw = False
3929.3668 	EXP 	back: image = 'materials/situations/23.PNG'
3929.3668 	EXP 	back: autoDraw = True
3931.9067 	DATA 	Mouse: Left button down, pos=(946,812)
3931.9202 	EXP 	back: autoDraw = False
3931.9202 	EXP 	predictp: image = 'materials/happyreason/23.PNG'
3931.9202 	EXP 	predictp: autoDraw = True
3932.1487 	DATA 	Mouse:  Left button up, pos=(946,812)
3933.2697 	DATA 	Mouse: Left button down, pos=(946,812)
3933.2837 	EXP 	predictp: autoDraw = False
3933.2837 	EXP 	predictp_2: image = 'materials/badpropose/23.PNG'
3933.2837 	EXP 	predictp_2: autoDraw = True
3933.5132 	DATA 	Mouse:  Left button up, pos=(946,812)
3935.5317 	DATA 	Mouse: Left button down, pos=(946,812)
3935.5400 	EXP 	predictp_2: autoDraw = False
3935.5400 	EXP 	text: height = 0.04
3935.5400 	EXP 	text: height = 0.04
3935.5400 	EXP 	text: height = 0.04
3935.5400 	EXP 	text: text = '左艳让孩子坐上缆车。孩子'
3935.5400 	EXP 	text: autoDraw = True
3935.7779 	DATA 	Mouse:  Left button up, pos=(946,812)
3936.6483 	DATA 	Mouse: Left button down, pos=(946,812)
3936.9129 	DATA 	Mouse:  Left button up, pos=(946,812)
3938.5374 	EXP 	text: autoDraw = False
3938.5374 	EXP 	text: autoDraw = False
3938.5374 	EXP 	predictp_3: image = 'materials/happyending/23.PNG'
3938.5374 	EXP 	predictp_3: autoDraw = True
3939.3799 	DATA 	Mouse: Left button down, pos=(948,764)
3939.5513 	DATA 	Mouse:  Left button up, pos=(948,764)
3940.8352 	EXP 	predictp_3: autoDraw = False
3940.8352 	EXP 	predictp_3: autoDraw = False
3940.8352 	EXP 	slider: markerPos = None
3940.8352 	EXP 	slider: markerPos = 4
3940.8352 	EXP 	text_3: height = 0.05
3940.8352 	EXP 	text_3: height = 0.05
3940.8352 	EXP 	text_3: height = 0.05
3940.8352 	EXP 	text_3: text = '左艳让孩子坐上缆车这种行为是：'
3940.8352 	EXP 	slider: autoDraw = True
3940.8352 	EXP 	text_2: autoDraw = True
3940.8352 	EXP 	text_3: autoDraw = True
3940.8352 	EXP 	text_4: autoDraw = True
3943.1140 	DATA 	Mouse: Left button down, pos=(904,411)
3943.1237 	EXP 	slider: markerPos = 2.0416666666666665
3943.1328 	EXP 	slider: markerPos = 2.0416666666666665
3943.1428 	EXP 	slider: markerPos = 2.0416666666666665
3943.1524 	EXP 	slider: markerPos = 2.0416666666666665
3943.1619 	EXP 	slider: markerPos = 2.0416666666666665
3943.1707 	EXP 	slider: markerPos = 2.0416666666666665
3943.1805 	EXP 	slider: markerPos = 2.0416666666666665
3943.1893 	EXP 	slider: markerPos = 2.0416666666666665
3943.1987 	EXP 	slider: markerPos = 2.0416666666666665
3943.2106 	EXP 	slider: markerPos = 2.0416666666666665
3943.2259 	EXP 	slider: markerPos = 2.0416666666666665
3943.2372 	EXP 	slider: markerPos = 2.0416666666666665
3943.2468 	EXP 	slider: markerPos = 2.0416666666666665
3943.2580 	EXP 	slider: markerPos = 2.0416666666666665
3943.2678 	EXP 	slider: markerPos = 2.0416666666666665
3943.2779 	EXP 	slider: markerPos = 2.0416666666666665
3943.2888 	EXP 	slider: markerPos = 2.0416666666666665
3943.3009 	EXP 	slider: markerPos = 2.0416666666666665
3943.3037 	DATA 	Mouse:  Left button up, pos=(904,411)
3943.3137 	EXP 	slider: markerPos = 2.0416666666666665
3943.3252 	EXP 	slider: autoDraw = False
3943.3252 	EXP 	text_2: autoDraw = False
3943.3252 	EXP 	text_3: autoDraw = False
3943.3252 	EXP 	text_4: autoDraw = False
3943.3252 	EXP 	text_6: autoDraw = True
3949.3187 	EXP 	New trial (rep=0, index=109): {'name': '马慧', 'behave': '马慧没有阻止堂兄走进厨房。她的堂兄', 'evaluation': '马慧没有阻止堂兄进厨房这种行为是：', 'number': 21, 'cond': 'goodPsadE', 'situation': 'materials/situations/21.PNG', 'reason': 'materials/sadreason/21.PNG', 'propose': 'materials/goodpropose/21.PNG', 'ending': 'materials/sadending/21.PNG'}
3949.3353 	EXP 	text_6: autoDraw = False
3949.3353 	EXP 	text_6: autoDraw = False
3949.3353 	EXP 	text_5: autoDraw = True
3949.3353 	EXP 	text_5: autoDraw = False
3949.3353 	EXP 	text_5: autoDraw = False
3949.3353 	EXP 	image_3: autoDraw = True
3949.3353 	EXP 	image_3: autoDraw = False
3949.3353 	EXP 	image_3: autoDraw = False
3949.3353 	EXP 	back: image = 'materials/situations/21.PNG'
3949.3353 	EXP 	back: autoDraw = True
3951.6564 	DATA 	Mouse: Left button down, pos=(1126,513)
3951.6691 	EXP 	back: autoDraw = False
3951.6691 	EXP 	predictp: image = 'materials/sadreason/21.PNG'
3951.6691 	EXP 	predictp: autoDraw = True
3951.8240 	DATA 	Mouse:  Left button up, pos=(1126,513)
3954.9557 	DATA 	Mouse: Left button down, pos=(1090,502)
3954.9762 	EXP 	predictp: autoDraw = False
3954.9762 	EXP 	predictp_2: image = 'materials/goodpropose/21.PNG'
3954.9762 	EXP 	predictp_2: autoDraw = True
3955.1558 	DATA 	Mouse:  Left button up, pos=(1090,502)
3956.7310 	DATA 	Mouse: Left button down, pos=(1090,502)
3956.7384 	EXP 	predictp_2: autoDraw = False
3956.7384 	EXP 	text: height = 0.04
3956.7384 	EXP 	text: height = 0.04
3956.7384 	EXP 	text: height = 0.04
3956.7384 	EXP 	text: text = '马慧没有阻止堂兄走进厨房。她的堂兄'
3956.7384 	EXP 	text: autoDraw = True
3956.9374 	DATA 	Mouse:  Left button up, pos=(1090,502)
3959.7502 	EXP 	text: autoDraw = False
3959.7502 	EXP 	text: autoDraw = False
3959.7502 	EXP 	predictp_3: image = 'materials/sadending/21.PNG'
3959.7502 	EXP 	predictp_3: autoDraw = True
3960.5504 	DATA 	Mouse: Left button down, pos=(1090,502)
3960.7961 	DATA 	Mouse:  Left button up, pos=(1090,502)
3962.0597 	EXP 	predictp_3: autoDraw = False
3962.0597 	EXP 	slider: markerPos = None
3962.0597 	EXP 	slider: markerPos = 4
3962.0597 	EXP 	text_3: height = 0.05
3962.0597 	EXP 	text_3: height = 0.05
3962.0597 	EXP 	text_3: height = 0.05
3962.0597 	EXP 	text_3: text = '马慧没有阻止堂兄进厨房这种行为是：'
3962.0597 	EXP 	slider: autoDraw = True
3962.0597 	EXP 	text_2: autoDraw = True
3962.0597 	EXP 	text_3: autoDraw = True
3962.0597 	EXP 	text_4: autoDraw = True
3973.3486 	DATA 	Mouse: Left button down, pos=(1259,428)
3973.3572 	EXP 	slider: markerPos = 3.890625
3973.3665 	EXP 	slider: markerPos = 3.890625
3973.3752 	EXP 	slider: markerPos = 3.890625
3973.3853 	EXP 	slider: markerPos = 3.890625
3973.3952 	EXP 	slider: markerPos = 3.890625
3973.4043 	EXP 	slider: markerPos = 3.890625
3973.4135 	EXP 	slider: markerPos = 3.890625
3973.4240 	EXP 	slider: markerPos = 3.890625
3973.4332 	EXP 	slider: markerPos = 3.890625
3973.4443 	EXP 	slider: markerPos = 3.890625
3973.4530 	EXP 	slider: markerPos = 3.890625
3973.4636 	EXP 	slider: markerPos = 3.890625
3973.4771 	EXP 	slider: markerPos = 3.890625
3973.4860 	EXP 	slider: markerPos = 3.890625
3973.4974 	EXP 	slider: markerPos = 3.890625
3973.5072 	EXP 	slider: markerPos = 3.890625
3973.5175 	EXP 	slider: markerPos = 3.890625
3973.5273 	EXP 	slider: markerPos = 3.890625
3973.5368 	EXP 	slider: markerPos = 3.890625
3973.5486 	EXP 	slider: markerPos = 3.890625
3973.5594 	EXP 	slider: markerPos = 3.890625
3973.5683 	EXP 	slider: markerPos = 3.890625
3973.5778 	EXP 	slider: markerPos = 3.890625
3973.5866 	EXP 	slider: markerPos = 3.890625
3973.5968 	EXP 	slider: markerPos = 3.890625
3973.6078 	EXP 	slider: markerPos = 3.890625
3973.6171 	EXP 	slider: markerPos = 3.890625
3973.6274 	EXP 	slider: markerPos = 3.890625
3973.6290 	DATA 	Mouse:  Left button up, pos=(1259,428)
3973.6380 	EXP 	slider: markerPos = 3.890625
3973.6502 	EXP 	slider: autoDraw = False
3973.6502 	EXP 	text_2: autoDraw = False
3973.6502 	EXP 	text_3: autoDraw = False
3973.6502 	EXP 	text_4: autoDraw = False
3973.6502 	EXP 	text_6: autoDraw = True
3977.6354 	EXP 	New trial (rep=0, index=110): {'name': '王齐', 'behave': '王齐向同事推荐金枪鱼。他的一个同事吃了这道菜后，', 'evaluation': '王齐向同事推荐金枪鱼这种行为：', 'number': 33, 'cond': 'goodPhappyE', 'situation': 'materials/situations/33.PNG', 'reason': 'materials/happyreason/33.PNG', 'propose': 'materials/goodpropose/33.PNG', 'ending': 'materials/happyending/33.PNG'}
3977.6492 	EXP 	text_6: autoDraw = False
3977.6492 	EXP 	text_6: autoDraw = False
3977.6492 	EXP 	text_5: autoDraw = True
3977.6492 	EXP 	text_5: autoDraw = False
3977.6492 	EXP 	text_5: autoDraw = False
3977.6492 	EXP 	image_3: autoDraw = True
3977.6492 	EXP 	image_3: autoDraw = False
3977.6492 	EXP 	image_3: autoDraw = False
3977.6492 	EXP 	back: image = 'materials/situations/33.PNG'
3977.6492 	EXP 	back: autoDraw = True
3980.2664 	DATA 	Mouse: Left button down, pos=(1132,525)
3980.2797 	EXP 	back: autoDraw = False
3980.2797 	EXP 	predictp: image = 'materials/happyreason/33.PNG'
3980.2797 	EXP 	predictp: autoDraw = True
3980.4793 	DATA 	Mouse:  Left button up, pos=(1132,525)
3982.2110 	DATA 	Mouse: Left button down, pos=(1132,525)
3982.2232 	EXP 	predictp: autoDraw = False
3982.2232 	EXP 	predictp_2: image = 'materials/goodpropose/33.PNG'
3982.2232 	EXP 	predictp_2: autoDraw = True
3982.4212 	DATA 	Mouse:  Left button up, pos=(1132,525)
3984.3187 	DATA 	Mouse: Left button down, pos=(1132,525)
3984.3280 	EXP 	predictp_2: autoDraw = False
3984.3280 	EXP 	text: height = 0.04
3984.3280 	EXP 	text: height = 0.04
3984.3280 	EXP 	text: height = 0.04
3984.3280 	EXP 	text: text = '王齐向同事推荐金枪鱼。他的一个同事吃了这道菜后，'
3984.3280 	EXP 	text: autoDraw = True
3984.5903 	DATA 	Mouse:  Left button up, pos=(1132,525)
3987.3392 	EXP 	text: autoDraw = False
3987.3392 	EXP 	predictp_3: image = 'materials/happyending/33.PNG'
3987.3392 	EXP 	predictp_3: autoDraw = True
3987.9824 	DATA 	Mouse: Left button down, pos=(1046,572)
3988.2329 	DATA 	Mouse:  Left button up, pos=(1046,572)
3989.6369 	EXP 	predictp_3: autoDraw = False
3989.6369 	EXP 	slider: markerPos = None
3989.6369 	EXP 	slider: markerPos = 4
3989.6369 	EXP 	text_3: height = 0.05
3989.6369 	EXP 	text_3: height = 0.05
3989.6369 	EXP 	text_3: height = 0.05
3989.6369 	EXP 	text_3: text = '王齐向同事推荐金枪鱼这种行为：'
3989.6369 	EXP 	slider: autoDraw = True
3989.6369 	EXP 	text_2: autoDraw = True
3989.6369 	EXP 	text_3: autoDraw = True
3989.6369 	EXP 	text_4: autoDraw = True
3991.6445 	DATA 	Mouse: Left button down, pos=(1894,476)
3991.6523 	EXP 	slider: markerPos = 7.197916666666667
3991.6610 	EXP 	slider: markerPos = 7.197916666666667
3991.6694 	EXP 	slider: markerPos = 7.197916666666667
3991.6824 	EXP 	slider: markerPos = 7.197916666666667
3991.6944 	EXP 	slider: markerPos = 7.197916666666667
3991.7063 	EXP 	slider: markerPos = 7.197916666666667
3991.7164 	EXP 	slider: markerPos = 7.197916666666667
3991.7285 	EXP 	slider: markerPos = 7.197916666666667
3991.7369 	EXP 	slider: markerPos = 7.197916666666667
3991.7458 	EXP 	slider: markerPos = 7.197916666666667
3991.7549 	EXP 	slider: markerPos = 7.197916666666667
3991.7656 	EXP 	slider: markerPos = 7.197916666666667
3991.7741 	EXP 	slider: markerPos = 7.197916666666667
3991.7843 	EXP 	slider: markerPos = 7.197916666666667
3991.7927 	EXP 	slider: markerPos = 7.197916666666667
3991.8024 	EXP 	slider: markerPos = 7.197916666666667
3991.8110 	EXP 	slider: markerPos = 7.197916666666667
3991.8201 	EXP 	slider: markerPos = 7.197916666666667
3991.8295 	EXP 	slider: markerPos = 7.197916666666667
3991.8400 	EXP 	slider: markerPos = 7.197916666666667
3991.8499 	EXP 	slider: markerPos = 7.197916666666667
3991.8585 	EXP 	slider: markerPos = 7.197916666666667
3991.8682 	EXP 	slider: markerPos = 7.197916666666667
3991.8782 	EXP 	slider: markerPos = 7.197916666666667
3991.8870 	EXP 	slider: markerPos = 7.197916666666667
3991.8895 	DATA 	Mouse:  Left button up, pos=(1894,476)
3991.8975 	EXP 	slider: markerPos = 7
3991.9054 	EXP 	slider: autoDraw = False
3991.9054 	EXP 	text_2: autoDraw = False
3991.9054 	EXP 	text_3: autoDraw = False
3991.9054 	EXP 	text_4: autoDraw = False
3991.9054 	EXP 	text_6: autoDraw = True
3995.8991 	EXP 	New trial (rep=0, index=111): {'name': '严浩', 'behave': '严浩没有让乘客系好安全带。飞船开动后，这名乘客', 'evaluation': '严浩没有让乘客系好安全带这种行为：', 'number': 45, 'cond': 'goodPsadE', 'situation': 'materials/situations/45.PNG', 'reason': 'materials/sadreason/45.PNG', 'propose': 'materials/goodpropose/45.PNG', 'ending': 'materials/sadending/45.PNG'}
3995.9146 	EXP 	text_6: autoDraw = False
3995.9146 	EXP 	text_6: autoDraw = False
3995.9146 	EXP 	text_5: autoDraw = True
3995.9146 	EXP 	text_5: autoDraw = False
3995.9146 	EXP 	text_5: autoDraw = False
3995.9146 	EXP 	image_3: autoDraw = True
3995.9146 	EXP 	image_3: autoDraw = False
3995.9146 	EXP 	image_3: autoDraw = False
3995.9146 	EXP 	back: image = 'materials/situations/45.PNG'
3995.9146 	EXP 	back: autoDraw = True
3998.1972 	DATA 	Mouse: Left button down, pos=(1894,476)
3998.2212 	EXP 	back: autoDraw = False
3998.2212 	EXP 	predictp: image = 'materials/sadreason/45.PNG'
3998.2212 	EXP 	predictp: autoDraw = True
3998.3986 	DATA 	Mouse:  Left button up, pos=(1894,476)
4000.4885 	DATA 	Mouse: Left button down, pos=(1894,476)
4000.5023 	EXP 	predictp: autoDraw = False
4000.5023 	EXP 	predictp_2: image = 'materials/goodpropose/45.PNG'
4000.5023 	EXP 	predictp_2: autoDraw = True
4000.6763 	DATA 	Mouse:  Left button up, pos=(1894,476)
4002.7966 	EXP 	predictp_2: autoDraw = False
4002.7966 	EXP 	predictp_2: autoDraw = False
4002.7966 	EXP 	text: height = 0.04
4002.7966 	EXP 	text: height = 0.04
4002.7966 	EXP 	text: height = 0.04
4002.7966 	EXP 	text: text = '严浩没有让乘客系好安全带。飞船开动后，这名乘客'
4002.7966 	EXP 	text: autoDraw = True
4005.7940 	EXP 	text: autoDraw = False
4005.7940 	EXP 	text: autoDraw = False
4005.7940 	EXP 	predictp_3: image = 'materials/sadending/45.PNG'
4005.7940 	EXP 	predictp_3: autoDraw = True
4006.7640 	DATA 	Mouse: Left button down, pos=(1453,345)
4006.9713 	DATA 	Mouse:  Left button up, pos=(1453,345)
4008.1021 	EXP 	predictp_3: autoDraw = False
4008.1021 	EXP 	predictp_3: autoDraw = False
4008.1021 	EXP 	slider: markerPos = None
4008.1021 	EXP 	slider: markerPos = 4
4008.1021 	EXP 	text_3: height = 0.05
4008.1021 	EXP 	text_3: height = 0.05
4008.1021 	EXP 	text_3: height = 0.05
4008.1021 	EXP 	text_3: text = '严浩没有让乘客系好安全带这种行为：'
4008.1021 	EXP 	slider: autoDraw = True
4008.1021 	EXP 	text_2: autoDraw = True
4008.1021 	EXP 	text_3: autoDraw = True
4008.1021 	EXP 	text_4: autoDraw = True
4008.9059 	DATA 	Mouse: Left button down, pos=(899,484)
4008.9159 	EXP 	slider: markerPos = 2.015625
4008.9250 	EXP 	slider: markerPos = 2.015625
4008.9366 	EXP 	slider: markerPos = 2.015625
4008.9467 	EXP 	slider: markerPos = 2.015625
4008.9600 	EXP 	slider: markerPos = 2.015625
4008.9721 	EXP 	slider: markerPos = 2.015625
4008.9829 	EXP 	slider: markerPos = 2.015625
4008.9931 	EXP 	slider: markerPos = 2.015625
4009.0033 	EXP 	slider: markerPos = 2.015625
4009.0187 	EXP 	slider: markerPos = 2.015625
4009.0311 	EXP 	slider: markerPos = 2.015625
4009.0404 	EXP 	slider: markerPos = 2.015625
4009.0510 	EXP 	slider: markerPos = 2.015625
4009.0637 	EXP 	slider: markerPos = 2.015625
4009.0778 	EXP 	slider: markerPos = 2.015625
4009.0888 	EXP 	slider: markerPos = 2.015625
4009.1001 	EXP 	slider: markerPos = 2.015625
4009.1128 	EXP 	slider: markerPos = 2.015625
4009.1150 	DATA 	Mouse:  Left button up, pos=(899,484)
4009.1277 	EXP 	slider: markerPos = 2.015625
4009.1329 	EXP 	slider: autoDraw = False
4009.1329 	EXP 	text_2: autoDraw = False
4009.1329 	EXP 	text_3: autoDraw = False
4009.1329 	EXP 	text_4: autoDraw = False
4009.1329 	EXP 	text_6: autoDraw = True
4015.1313 	EXP 	New trial (rep=0, index=112): {'name': '马超', 'behave': '马超继续读着报纸。孩子', 'evaluation': '马超继续读着报纸这种行为：', 'number': 44, 'cond': 'badPsadE', 'situation': 'materials/situations/44.PNG', 'reason': 'materials/sadreason/44.PNG', 'propose': 'materials/badpropose/44.PNG', 'ending': 'materials/sadending/44.PNG'}
4015.1480 	EXP 	text_6: autoDraw = False
4015.1480 	EXP 	text_6: autoDraw = False
4015.1480 	EXP 	text_5: autoDraw = True
4015.1480 	EXP 	text_5: autoDraw = False
4015.1480 	EXP 	text_5: autoDraw = False
4015.1480 	EXP 	image_3: autoDraw = True
4015.1480 	EXP 	image_3: autoDraw = False
4015.1480 	EXP 	image_3: autoDraw = False
4015.1480 	EXP 	back: image = 'materials/situations/44.PNG'
4015.1480 	EXP 	back: autoDraw = True
4017.1750 	DATA 	Mouse: Left button down, pos=(1092,633)
4017.1859 	EXP 	back: autoDraw = False
4017.1859 	EXP 	predictp: image = 'materials/sadreason/44.PNG'
4017.1859 	EXP 	predictp: autoDraw = True
4017.3683 	DATA 	Mouse:  Left button up, pos=(1092,633)
4018.8582 	DATA 	Mouse: Left button down, pos=(980,581)
4018.8717 	EXP 	predictp: autoDraw = False
4018.8717 	EXP 	predictp_2: image = 'materials/badpropose/44.PNG'
4018.8717 	EXP 	predictp_2: autoDraw = True
4019.0911 	DATA 	Mouse:  Left button up, pos=(1006,630)
4021.1660 	EXP 	predictp_2: autoDraw = False
4021.1660 	EXP 	predictp_2: autoDraw = False
4021.1660 	EXP 	text: height = 0.04
4021.1660 	EXP 	text: height = 0.04
4021.1660 	EXP 	text: height = 0.04
4021.1660 	EXP 	text: text = '马超继续读着报纸。孩子'
4021.1660 	EXP 	text: autoDraw = True
4024.1749 	EXP 	text: autoDraw = False
4024.1749 	EXP 	text: autoDraw = False
4024.1749 	EXP 	predictp_3: image = 'materials/sadending/44.PNG'
4024.1749 	EXP 	predictp_3: autoDraw = True
4024.8616 	DATA 	Mouse: Left button down, pos=(355,534)
4025.0975 	DATA 	Mouse:  Left button up, pos=(355,534)
4026.4761 	EXP 	predictp_3: autoDraw = False
4026.4761 	EXP 	slider: markerPos = None
4026.4761 	EXP 	slider: markerPos = 4
4026.4761 	EXP 	text_3: height = 0.05
4026.4761 	EXP 	text_3: height = 0.05
4026.4761 	EXP 	text_3: height = 0.05
4026.4761 	EXP 	text_3: text = '马超继续读着报纸这种行为：'
4026.4761 	EXP 	slider: autoDraw = True
4026.4761 	EXP 	text_2: autoDraw = True
4026.4761 	EXP 	text_3: autoDraw = True
4026.4761 	EXP 	text_4: autoDraw = True
4028.6119 	DATA 	Mouse: Left button down, pos=(747,424)
4028.6199 	EXP 	slider: markerPos = 1.2239583333333335
4028.6281 	EXP 	slider: markerPos = 1.2239583333333335
4028.6383 	EXP 	slider: markerPos = 1.2239583333333335
4028.6472 	EXP 	slider: markerPos = 1.2239583333333335
4028.6569 	EXP 	slider: markerPos = 1.2239583333333335
4028.6681 	EXP 	slider: markerPos = 1.2239583333333335
4028.6777 	EXP 	slider: markerPos = 1.2239583333333335
4028.6857 	EXP 	slider: markerPos = 1.2239583333333335
4028.6947 	EXP 	slider: markerPos = 1.2239583333333335
4028.7049 	EXP 	slider: markerPos = 1.2239583333333335
4028.7153 	EXP 	slider: markerPos = 1.2239583333333335
4028.7252 	EXP 	slider: markerPos = 1.2239583333333335
4028.7343 	EXP 	slider: markerPos = 1.2239583333333335
4028.7427 	EXP 	slider: markerPos = 1.2239583333333335
4028.7511 	EXP 	slider: markerPos = 1.2239583333333335
4028.7599 	EXP 	slider: markerPos = 1.2239583333333335
4028.7701 	EXP 	slider: markerPos = 1.2239583333333335
4028.7788 	EXP 	slider: markerPos = 1.2239583333333335
4028.7882 	EXP 	slider: markerPos = 1.2239583333333335
4028.7959 	EXP 	slider: markerPos = 1.2239583333333335
4028.8060 	EXP 	slider: markerPos = 1.2239583333333335
4028.8155 	EXP 	slider: markerPos = 1.2239583333333335
4028.8234 	EXP 	slider: markerPos = 1.2239583333333335
4028.8314 	EXP 	slider: markerPos = 1.2239583333333335
4028.8392 	EXP 	slider: markerPos = 1.2239583333333335
4028.8493 	EXP 	slider: markerPos = 1.2239583333333335
4028.8524 	DATA 	Mouse:  Left button up, pos=(747,424)
4028.8616 	EXP 	slider: markerPos = 1.2239583333333335
4028.8648 	EXP 	slider: autoDraw = False
4028.8648 	EXP 	text_2: autoDraw = False
4028.8648 	EXP 	text_3: autoDraw = False
4028.8648 	EXP 	text_4: autoDraw = False
4028.8648 	EXP 	text_6: autoDraw = True
4032.8504 	EXP 	New trial (rep=0, index=113): {'name': '韩珍', 'behave': '韩珍悄悄走开。小孩', 'evaluation': '韩珍悄悄走开这种行为是：', 'number': 5, 'cond': 'goodPhappyE', 'situation': 'materials/situations/5.PNG', 'reason': 'materials/happyreason/5.PNG', 'propose': 'materials/goodpropose/5.PNG', 'ending': 'materials/happyending/5.PNG'}
4032.8634 	EXP 	text_6: autoDraw = False
4032.8634 	EXP 	text_6: autoDraw = False
4032.8634 	EXP 	text_5: autoDraw = True
4032.8634 	EXP 	text_5: autoDraw = False
4032.8634 	EXP 	text_5: autoDraw = False
4032.8634 	EXP 	image_3: autoDraw = True
4032.8634 	EXP 	image_3: autoDraw = False
4032.8634 	EXP 	image_3: autoDraw = False
4032.8634 	EXP 	back: image = 'materials/situations/5.PNG'
4032.8634 	EXP 	back: autoDraw = True
4034.2991 	DATA 	Mouse: Left button down, pos=(747,424)
4034.3128 	EXP 	back: autoDraw = False
4034.3128 	EXP 	predictp: image = 'materials/happyreason/5.PNG'
4034.3128 	EXP 	predictp: autoDraw = True
4034.5223 	DATA 	Mouse:  Left button up, pos=(747,424)
4035.8817 	DATA 	Mouse: Left button down, pos=(747,424)
4035.8942 	EXP 	predictp: autoDraw = False
4035.8942 	EXP 	predictp_2: image = 'materials/goodpropose/5.PNG'
4035.8942 	EXP 	predictp_2: autoDraw = True
4036.0966 	DATA 	Mouse:  Left button up, pos=(747,424)
4037.4803 	DATA 	Mouse: Left button down, pos=(747,424)
4037.4866 	EXP 	predictp_2: autoDraw = False
4037.4866 	EXP 	text: height = 0.04
4037.4866 	EXP 	text: height = 0.04
